ingredient_id,ingredient_name,norm_name,matched_product,match_score,unit,category
557,TJ’s Canola Oil,canola oil,Organic Canola Oil Spray,0.7906968390285987,4.73 Oz,For the Pantry
558,"TJ’s Single Serve Matcha Green Tea Packets, divided",single serve matcha green tea,Single Origin 72% Cacao Dark Chocolate,0.24941922048302168,3.5 Oz,Snacks & Sweets
559,TJ’s Organic Powdered Sugar,sugar,Organic Cane Sugar,0.6186858159572041,2 Lb,For the Pantry
560,TJ’s Sliced Prosciutto,sliced prosciutto,Sliced Prosciutto,1.0000000000000002,4 Oz,"Meat, Seafood & Plant-Based"
561,TJ’s Sliced Sourdough Bread,sliced sourdough bread,Sliced Apple Cinnamon Sourdough Bread,0.7992763323696512,17.63 Oz,Bakery
562,TJ’s New Zealand Organic Sliced Cheddar Cheese,new zealand sliced cheddar cheese,Sliced New Zealand Organic Cheddar,0.9574151821584934,8 Oz,Cheese
563,TJ’s Rosemary,rosemary,Nuts About Rosemary Mix,0.5685953170491752,12 Oz,Snacks & Sweets
564,"TJ’s Glaze, for drizzling",glaze,Glaze,1.0,8.45 Fl Oz,"Dips, Sauces & Dressings"
565,TJ's Rigatoni Pasta,rigatoni pasta,Organic Square Rigatoni Pasta,0.7545696166472179,1 Lb,For the Pantry
566,"TJ's Garlic, minced",garlic,Organic Garlic Bread,0.6688124306727692,12 Oz,Bakery
567,"TJ’s Lemon, divided",lemon,Lemon Bars,0.6442805868745948,10.6 Oz,From the Freezer
568,TJ's Organic Tomato Paste,tomato paste,Organic Tomato Paste,1.0,6 Oz,For the Pantry
569,TJ's Italian Bomba Hot Pepper Sauce,italian bomba hot pepper sauce,Italian Bomba Hot Pepper Sauce,1.0000000000000002,6.7 Oz,"Dips, Sauces & Dressings"
570,"TJ’s Shaved Parmesan Romano & Asiago Cheeses, to serve",parmesan romano & asiago cheeses,"Shaved Parmesan, Romano & Asiago Cheeses",0.3916885827354522,5 Oz,Cheese
571,"TJ’s Basil, to garnish",basil,Lemon Basil Pasta Salad,0.5321542793017512,11.5 Oz,Fresh Prepared Foods
572,"TJ’s Sea Scallops (limited), thawed according to package ‘quick thaw’ instruction",sea scallops,Sea Salt Crystals,0.2706551897882177,3.88 Oz,For the Pantry
573,"TJ’s Sea Salt, to season",sea salt,Sea Salt Crystals,0.696144590679537,3.88 Oz,For the Pantry
574,"TJ’s Clarified Butter (Ghee), divided",clarified butter,"Butter with Parmesan, Garlic & Herb",0.29577121582407795,4 Oz,Dairy & Eggs
575,"TJ’s Lemon, sliced into rounds",lemon,Lemon Bars,0.6442805868745948,10.6 Oz,From the Freezer
576,TJ’s Organic Hummus,hummus,Organic Hummus,1.0,8 Oz,"Dips, Sauces & Dressings"
577,TJ’s Plain Greek Yogurt,plain greek yogurt,Greek Whole Milk Yogurt Plain,0.886382404082167,16 Oz,Dairy & Eggs
578,TJ’s Traditional Tunisian Harissa,tunisian harissa,Herbed Dinner Rolls,0.0,12 Oz,Bakery
579,"TJ’s Tomatoes, sliced into rounds",tomatoes,Teeny Tiny Tomatoes,1.0,3.53 Oz,Fresh Fruits & Veggies
580,"TJ’s Feta Cheese, crumbled",feta cheese,Feta Cheese,1.0,8 Oz,Cheese
581,"TJ’s Parsley, finely chopped",parsley,Parsley Crackers,0.7097639347696469,5.28 Oz,Snacks & Sweets
582,"TJ’s Pita Bread, for dipping",pita bread,Pita Chips,0.6602980506850656,6 Oz,Snacks & Sweets
583,TJ’s Spicy Honey Sauce,spicy honey sauce,Spicy Honey Sauce,1.0,12 Oz,For the Pantry
584,"TJ’s Crackers, or slices of your favorite TJ’s Apple, to serve",crackers,Parsley Crackers,0.7044396048635458,5.28 Oz,Snacks & Sweets
585,"Water, for double boiler",water,Herbed Dinner Rolls,0.0,12 Oz,Bakery
586,"TJ’s Oat Chocolate Bars, broken into smaller pieces, reserving 2 squares for garnish",oat chocolate bars,Oat Chocolate Bars,1.0,2.65 Oz,Snacks & Sweets
587,TJ’s Vegan Heavy Whipping Cream Alternative,vegan heavy whipping cream alternative,Organic Heavy Whipping Cream,0.755257851966588,16 Fl Oz,Dairy & Eggs
588,TJ’s Part Skim Ricotta Cheese,part skim ricotta cheese,Part Skim Ricotta Cheese,1.0000000000000002,16 Oz,Cheese
589,"TJ’s Meyer Lemons (seasonal), divided",meyer lemons,Meyer Lemon & Cream Yogurt,0.46867184907587134,16 Oz,Dairy & Eggs
590,"TJ’s Powdered Sugar, plus more for dusting",sugar,Organic Cane Sugar,0.6186858159572041,2 Lb,For the Pantry
591,TJ’s Egg Wraps,egg wraps,Egg Wraps,1.0,4.44 Oz,Fresh Prepared Foods
592,"TJ’s Honey, for drizzling",honey,Chevre with Honey,0.6476382444505135,5 Oz,Cheese
593,TJ’s All Natural Shaved Beef Steak,shaved beef steak,All Natural Shaved Beef Steak,1.0000000000000002,1 Lb,"Meat, Seafood & Plant-Based"
594,"TJ’s Sea Salt, plus more for seasoning Shaved Beef",sea salt,Sea Salt Crystals,0.696144590679537,3.88 Oz,For the Pantry
595,"TJ's Milk, divided",milk,Organic Coconut Milk,0.6830648696935988,13.5 Fl Oz,For the Pantry
596,TJ’s Dijon Mustard,dijon mustard,Dijon Mustard,1.0000000000000002,13 Oz,"Dips, Sauces & Dressings"
597,TJ’s Cheddar Gruyère Mélange Cheese,cheddar gruyère mélange cheese,Unexpected Cheddar Cheese,0.515581085777117,7 Oz,Cheese
598,"TJ’s Brioche Buns, toasted",brioche buns,Brioche Buns,1.0,9.45 Oz,Bakery
599,TJ’s Very Cherry Berry Blend,cherry berry blend,Very Berry Granola,0.4645518453449341,12 Oz,For the Pantry
600,TJ’s Black Cherry Vanilla Sparkling Water,black cherry vanilla sparkling water,Cherry Tomatoes on the Vine,0.2824917549008576,12 Oz,Fresh Fruits & Veggies
601,TJ’s Grated Parmesan Cheese,parmesan cheese,Grated Parmesan Cheese,1.0,8 Oz,Cheese
602,"TJ’s Focaccia Bread with Roasted Tomato & Parmesan, toasted, for dipping",focaccia bread with roasted tomato & parmesan,Focaccia Bread with Roasted Tomato & Parmesan,1.0000000000000002,14 Oz,Bakery
603,"TJ’s Colossal Garlic-Stuffed Olives, drained",colossal garlic-stuffed olives,Colossal Olives Stuffed with Garlic Cloves,0.7616209751001942,16 Fl Oz,For the Pantry
604,"TJ’s Unsalted Butter, at room temperature",butter,"Butter with Parmesan, Garlic & Herb",0.5830462312835278,4 Oz,Dairy & Eggs
605,TJ’s Cheddar Cheese with Caramelized Onions,cheddar cheese with caramelized onions,Cheddar Cheese with Caramelized Onions,1.0000000000000002,1 Lb,Cheese
606,TJ’s Unbleached Enriched All-Purpose Flour,all-purpose flour,Unbleached Enriched All-Purpose Flour,1.0000000000000002,5 Lb,For the Pantry
607,"TJ’s Smoked Paprika, plus more for garnish",paprika,Smoked Paprika,1.0,2.6 Oz,For the Pantry
608,TJ’s Fresh Thyme (plus a few sprigs for garnish) and 1 teaspoon TJ’s Organic Ground Black Pepper,thyme and teaspoon ground black pepper,Organic Ground Black Pepper,0.6297763404143402,2 Oz,For the Pantry
609,TJ’s Pretzel Slims,pretzel slims,Pretzel Slims,1.0000000000000002,8 Oz,Snacks & Sweets
610,TJ’s Uncured Pastrami,pastrami,Uncured Pastrami,1.0,8 Oz,"Meat, Seafood & Plant-Based"
611,TJ’s Shredded Swiss & Gruyere Cheese Blend,shredded swiss & gruyere cheese blend,Shredded 3 Cheese Blend,0.45638290544363286,12 Oz,Cheese
612,TJ’s Sauerkraut,sauerkraut,Sauerkraut with Pickled Persian Cucumbers,0.5315578070920565,18 Oz,Fresh Prepared Foods
613,"TJ’s Magnifisauce, for drizzling",magnifisauce,Magnifisauce!,1.0,9.5 Oz,"Dips, Sauces & Dressings"
614,TJ’s Corn Tortilla,corn tortilla,Organic Blue Corn Tortilla Chips,0.7168012654216948,16 Oz,Snacks & Sweets
615,"TJ’s Beef Birria, prepared according to package instructions",beef birria,Beef Birria,1.0000000000000002,16 Oz,From the Freezer
616,TJ’s Shredded Mozzarella,mozzarella,All Natural Fresh Mozzarella Cheese,0.8338251163132364,0.5 Lb,Cheese
617,"TJ’s White Onion, chopped",white onion,Onion Salt,0.48402825617217615,2 Oz,For the Pantry
618,"TJ’s Cilantro Bunch, chopped",cilantro bunch,Cilantro Salad Dressing,0.31065389961010387,12 Fl Oz,"Dips, Sauces & Dressings"
619,TJ’s Organic Coconut Aminos Seasoning Sauce,coconut aminos seasoning sauce,Organic Coconut Aminos Seasoning Sauce,1.0000000000000002,8.5 Fl Oz,"Dips, Sauces & Dressings"
620,"TJ’s Garlic, peeled and finely minced",garlic,Organic Garlic Bread,0.6688124306727692,12 Oz,Bakery
621,"TJs Fresh Dill, divided (reserve a few fronds for garnish)",tjs dill,Sweet Mustard Dill Sauce,0.40893085592581047,6.34 Oz,"Dips, Sauces & Dressings"
622,"TJ’s Boneless Skinless Fresh Atlantic Salmon Fillet, cut into 4 portions",boneless skinless atlantic salmon fillet,Fresh Atlantic Salmon Boneless Skinless Fillet,1.0,1 Lb,"Meat, Seafood & Plant-Based"
623,TJ’s Organic Persian Cucumbers,persian cucumbers,Organic Persian Cucumbers,1.0000000000000002,16 Oz,Fresh Fruits & Veggies
624,TJ’s Organic Apple Cider Vinegar,apple cider vinegar,Organic Raw Apple Cider Vinegar,1.0000000000000002,16.9 Fl Oz,For the Pantry
625,"TJ’s Red Onion, very thinly sliced",red onion,Onion Salt,0.5152848261264519,2 Oz,For the Pantry
626,"TJ’s Unsalted Butter, cut into small cubes",butter,"Butter with Parmesan, Garlic & Herb",0.5830462312835278,4 Oz,Dairy & Eggs
627,"TJ’s Frozen Brown or Jasmine Rice, cooked according to package directions",frozen brown or jasmine rice,Jasmine Rice From Thailand,0.5235150409121399,3 Lb,For the Pantry
628,Ice cubes (for shaking),ice cubes,Pumpkin Ice Cream,0.3791986416128985,1 Qt,From the Freezer
629,"TJ's vodka, chilled",vodka,Herbed Dinner Rolls,0.0,12 Oz,Bakery
630,TJ's Blue Cheese Stuffed Chalkidiki Olives,blue cheese stuffed chalkidiki olives,Lemon Stuffed Olives,0.5454031828774688,12 Oz,For the Pantry
631,Wooden pick for skewering olives (optional),wooden pick olives,Grilled Pitted Green Olives,0.36302035750327355,11.64 Oz,For the Pantry
632,TJ’s Coconut Aminos,coconut aminos,Organic Coconut Aminos Seasoning Sauce,0.7968720693934505,8.5 Fl Oz,"Dips, Sauces & Dressings"
633,TJ’s Crunchy Chili Onion,crunchy chili onion,Crunchy Chili Onion,1.0,6 Oz,"Dips, Sauces & Dressings"
634,TJ’s Garlic,garlic,Organic Garlic Bread,0.6688124306727692,12 Oz,Bakery
635,TJ’s Ginger,ginger,Thai Sweet Ginger Sauce,0.5627786072325708,10.1 Fl Oz,"Dips, Sauces & Dressings"
636,TJ’s Agave,agave,Herbed Dinner Rolls,0.0,12 Oz,Bakery
637,"TJ’s Organic Baguette, sliced",baguette,Organic French Baguette,0.7242812710015318,11.5 Oz,Bakery
638,TJ’s Prosciutto,prosciutto,Sliced Prosciutto,0.7954133095396241,4 Oz,"Meat, Seafood & Plant-Based"
639,"TJ’s Chevre Fine Herbs Goat Cheese, sliced into rounds",chevre fine herbs goat cheese,Chevre with Fine Herbs,0.8481982773082889,5 Oz,Cheese
640,"TJ’s Figs or TJ’s Organic Turkish Dried Figs, sliced in half",figs or dried figs,Fresh Figs,0.9332553976382552,16 Oz,Fresh Fruits & Veggies
641,"TJ’s Sage, leaves removed",sage,Herbed Dinner Rolls,0.0,12 Oz,Bakery
642,TJ’s Organic Medjool Dates,medjool dates,Organic Pitted Medjool Dates,1.0000000000000002,12 Oz,Fresh Fruits & Veggies
643,TJ’s Dolce Creamy Gorgonzola Style Cheese or TJ’s Cambozola Blue Cheese,dolce creamy gorgonzola style cheese or cambozola blue cheese,"Cheese, Spinach & Kale Egg Bites",0.400437058683868,4.2 Oz,Fresh Prepared Foods
644,"TJ’s Puff Pastry (two sheets), thawed according to package instructions",puff pastry,All Butter Puff Pastry Sheets,0.7675644839886706,18.3 Oz,From the Freezer
645,TJ’s Cranberry Chevre Goat Cheese,cranberry chevre goat cheese,Chevre Goat Cheese,0.8299382610874344,5 Oz,Cheese
646,"TJ’s Thyme, to garnish",thyme,Herbed Dinner Rolls,0.0,12 Oz,Bakery
647,TJ’s Salmon Fillet (about 1 pound),salmon fillet,Blackened Salmon Seasoned Boneless Fillet,0.7072144025903764,1 Lb,"Meat, Seafood & Plant-Based"
648,TJ’s Salmon Rub Seasoning Blend,salmon rub seasoning blend,Salmon Rub Seasoning Blend,1.0000000000000002,2.6 Oz,For the Pantry
649,TJ’s Rice Orzo Pilaf Mix,rice orzo pilaf mix,Orzo Italian Pasta,0.3691472815702277,1 Lb,For the Pantry
650,TJ’s Salted Butter Quarters,butter quarters,"Butter Quarters, Unsalted",1.0000000000000002,16 Oz,Dairy & Eggs
651,"TJ’s Yellow Onion, chopped",yellow onion,Organic Yellow Mustard,0.4952075307433452,9 Oz,"Dips, Sauces & Dressings"
652,"TJ’s Sweet Potato, chopped",sweet potato,Sweet Potato,1.0,1 Each,Fresh Fruits & Veggies
653,"TJ’s Kale, chopped",kale,Organic Shredded Kale,1.0,10 Oz,Fresh Fruits & Veggies
654,TJ’s Raw Pecans Halves,pecans halves,Sweet & Spicy Pecans,0.46366291065697973,5 Oz,Snacks & Sweets
655,TJ’s Organic Hearty Vegetable Broth,hearty vegetable broth,Organic Hearty Vegetable Broth,1.0,32 Fl Oz,For the Pantry
656,TJ’s Unsalted Butter Quarters,butter quarters,"Butter Quarters, Unsalted",1.0000000000000002,16 Oz,Dairy & Eggs
657,TJ’s Orzo,orzo,Orzo Italian Pasta,0.6821795389561608,1 Lb,For the Pantry
658,TJ’s Cacio e Pepe Pasta Sauce,cacio e pepe pasta sauce,Cacio E Pepe Pasta Sauce,1.0,14.5 Oz,"Dips, Sauces & Dressings"
659,"TJ’s Gluten Free Tagliatelle Pasta, cooked according to package instructions, reserving one cup of pasta water",gluten free tagliatelle pasta,Gluten Free Tagliatelle Pasta,1.0000000000000002,8.8 Oz,For the Pantry
660,"TJ’s Wild Uncooked Argentinian Shrimp, thawed and patted dry",wild uncooked argentinian shrimp,Wild Raw Argentinian Red Shrimp,0.601954781308983,1 Lb,"Meat, Seafood & Plant-Based"
661,TJ’s Red Pepper Flakes,red pepper flakes,Roasted Red Pepper Hummus,0.49181700263441763,10 Oz,"Dips, Sauces & Dressings"
662,TJ’s White Wine,white wine,Organic Red Wine Vinegar,0.5164225838749539,8.45 Fl Oz,For the Pantry
663,TJ’s Roasted Garlic Marinara Sauce,garlic marinara sauce,Roasted Garlic Marinara Sauce,1.0000000000000002,24 Oz,"Dips, Sauces & Dressings"
664,TJ’s Organic Chicken Nuggets,chicken nuggets,Organic Chicken Nuggets,1.0000000000000002,12 Oz,"Meat, Seafood & Plant-Based"
665,TJ’s refrigerated ravioli,ravioli,4 Cheese Ravioli,0.8691102753333849,10 Oz,Fresh Prepared Foods
666,TJ’s Fresh Mozzarella Cheese Log,mozzarella cheese log,Fresh Mozzarella Cheese Log,1.0,16 Oz,Cheese
667,"TJ’s Raw Uncooked Argentinian Red Shrimp, thawed according to package instructions and patted dry",argentinian red shrimp,Wild Raw Argentinian Red Shrimp,1.0000000000000002,1 Lb,"Meat, Seafood & Plant-Based"
668,"TJ’s Gluten Free Egg Fettucine Pasta, cooked according to package instructions",gluten free egg fettucine pasta,Gluten Free Egg Fettuccine Pasta,0.6192419316529489,9 Oz,Fresh Prepared Foods
669,TJ’s Organic White Quinoa,white quinoa,Organic White Quinoa,1.0,16 Oz,For the Pantry
670,TJ’s Organic Coconut Milk,coconut milk,Organic Coconut Milk,1.0,13.5 Fl Oz,For the Pantry
671,"TJ’s Lime, plus half a lime reserved",lime,Chile Lime Seasoning Blend,0.5124422736399481,2.9 Oz,For the Pantry
672,TJ’s Organic Plain Cream Cheese Spread,plain cream cheese spread,Organic Plain Cream Cheese Spread,1.0000000000000002,8 Oz,Cheese
673,"TJ’s Olive and Herbs Mixed Nuts, finely chopped",and herbs mixed nuts,Olive & Herbs Mixed Nuts,0.9264839869962062,10 Oz,Snacks & Sweets
674,"TJ’s Celery, chopped into 3-inch pieces for dipping",celery,Herbed Dinner Rolls,0.0,12 Oz,Bakery
675,"TJ’s Fig & Olive Crisps, for dipping",fig & olive crisps,Fig & Olive Crisps,1.0,5.3 Oz,Snacks & Sweets
676,"TJ’s Unsalted Butter, melted and cooled (plus additional butter to grease the pan)",butter,"Butter with Parmesan, Garlic & Herb",0.5830462312835278,4 Oz,Dairy & Eggs
677,TJ’s Pumpkin Bread & Muffin Mix,pumpkin bread & muffin mix,Pumpkin Bread & Muffin Mix,1.0,17.5 Oz,For the Pantry
678,TJ’s Pure Bourbon Vanilla Extract,pure bourbon vanilla extract,Organic Pure Bourbon Vanilla Extract,1.0000000000000002,4 Fl Oz,For the Pantry
679,TJ’s Pumpkin Pie Spice (optional),pumpkin pie spice,Pumpkin Pie Spice,1.0000000000000002,1.8 Oz,For the Pantry
680,TJ’s Mini Maple Flavored Marshmallows,mini maple flavored marshmallows,Mini Maple Flavored Marshmallows,1.0000000000000002,6 Oz,For the Pantry
681,TJ’s Movie Theater Popcorn,movie theater popcorn,Thanksgiving Stuffing Seasoned Popcorn,0.3586981189108632,5 Oz,Snacks & Sweets
682,"TJ’s Gala Apples, thinly sliced",gala apples,Honeycrisp Apples,0.4669637467656542,1 Each,Fresh Fruits & Veggies
683,TJ’s Creamy Salted Peanut Butter,creamy salted peanut butter,Creamy Salted Peanut Butter,1.0000000000000002,16 Oz,For the Pantry
684,"TJ’s 3 pack Dark Chocolate (or 1/4 cup of your favorite TJ’s chocolate), chopped",dark chocolate,Slightly Coated Dark Chocolate Almonds,0.7687116136720725,10 Oz,Snacks & Sweets
685,TJ’s Sourdough Sliced Bread,sourdough sliced bread,Sliced Apple Cinnamon Sourdough Bread,0.7992763323696512,17.63 Oz,Bakery
686,TJ’s Ranch Seasoning,ranch,Organic Ranch Dressing,1.0,16 Fl Oz,"Dips, Sauces & Dressings"
687,"TJ’s Romaine Hearts, cut in half lengthwise",romaine hearts,Romaine Hearts,1.0,18 Oz,Fresh Fruits & Veggies
688,"TJ’s Uncured Apple Smoked Bacon, cooked according to package instructions, then roughly chopped",apple smoked bacon,Uncured Apple Smoked Bacon,1.0,12 Oz,"Meat, Seafood & Plant-Based"
689,"TJ’s Mini Heirloom Tomatoes, sliced in half",mini heirloom tomatoes,Teeny Tiny Tomatoes,0.5063020160327492,3.53 Oz,Fresh Fruits & Veggies
690,"TJ’s Buttermilk Ranch Dressing, to serve",buttermilk ranch dressing,Buttermilk Ranch Dressing,1.0000000000000002,11 Fl Oz,"Dips, Sauces & Dressings"
691,Skewers,skewers,Herbed Dinner Rolls,0.0,12 Oz,Bakery
692,TJ’s Watermelon,watermelon,Watermelon Freeze Dried Candies,0.5140560846676574,1.5 Oz,Snacks & Sweets
693,TJ’s Cantaloupe,cantaloupe,Cantaloupe,1.0,1 Each,Fresh Fruits & Veggies
694,"TJ’s Oil, for grill grates",oil,Avocado Oil,0.6163800642063494,16.9 Fl Oz,For the Pantry
695,"TJ’s Chile Lime Seasoning Blend, to taste",chile lime seasoning blend,Chile Lime Seasoning Blend,1.0,2.9 Oz,For the Pantry
696,"TJ’s Garlic Spread Dip, plus more for dipping",garlic spread dip,Garlic Spread Dip,1.0000000000000002,8 Oz,"Dips, Sauces & Dressings"
697,"TJ’s Grilled Pitted Green Olives, plus 3 tablespoons of oil, divided",green olives,Grilled Pitted Green Olives,1.0000000000000002,11.64 Oz,For the Pantry
698,"TJ’s Zucchini, sliced into half-moons",zucchini,Herbed Dinner Rolls,0.0,12 Oz,Bakery
699,"TJ’s Organic Baby Spinach, roughly chopped",baby spinach,Organic Baby Spinach,1.0000000000000002,6 Oz,Fresh Fruits & Veggies
700,"TJ’s Rice Medley, cooked according to package instructions",rice medley,Organic Petite Potato Medley,0.5900499863900226,24 Oz,Fresh Fruits & Veggies
701,TJ’s Chocolate Vanilla Creme Joe-Joe's Sandwich Cookies,chocolate vanilla creme joe- sandwich cookies,Chocolate Vanilla Creme Joe-Joe's,0.81637363119749,13.4 Oz,Snacks & Sweets
702,"TJ’s Organic Pure Bourbon Vanilla Extract, divided",pure bourbon vanilla extract,Organic Pure Bourbon Vanilla Extract,1.0000000000000002,4 Fl Oz,For the Pantry
703,"TJ’s Cream Cheese, at room temperature",cream cheese,Cream Cheese,1.0000000000000002,8 Oz,Cheese
704,"TJ’s Unsalted Butter, softened at room temperature",butter,"Butter with Parmesan, Garlic & Herb",0.5830462312835278,4 Oz,Dairy & Eggs
705,"TJ’s Shallot, sliced into thin rings",shallot,Herbed Dinner Rolls,0.0,12 Oz,Bakery
706,TJ’s Yogurt,yogurt,Strawberry Yogurt O's,0.6723871701398922,12 Oz,For the Pantry
707,TJ’s Sri Lankan Organic Mango Chutney,sri lankan mango chutney,Sri Lankan Organic Mango Chutney,1.0,8.5 Oz,For the Pantry
708,"TJ’s Peaches (about 6-7 peaches), sliced",peaches,"Peaches & Cream, Mango & Cream Yogurt Cups",0.8346824847161427,24 Oz,Dairy & Eggs
709,"TJ’s Organic Sugar, depending on the sweetness of the peaches",sugar,Organic Cane Sugar,0.6186858159572041,2 Lb,For the Pantry
710,"TJ’s Just the Clusters Vanilla Almond Granola, lightly crushed",clusters vanilla almond granola,Just The Clusters Maple Pecan Granola Cereal,0.5113862366623283,16 Oz,For the Pantry
711,"TJ’s Salted Butter Quarters, melted",butter quarters,"Butter Quarters, Unsalted",1.0000000000000002,16 Oz,Dairy & Eggs
712,TJ’s Freeze-Dried Strawberries,strawberries,Organic Strawberries 1 Lb,1.0,16 Oz,Fresh Fruits & Veggies
713,TJ’s Mascarpone Cheese,mascarpone cheese,Mascarpone,0.8810411608514561,8 Oz,Cheese
714,"TJ’s Organic Cane Sugar, divided",cane sugar,Organic Cane Sugar,1.0,2 Lb,For the Pantry
715,TJ’s Chocolate Chip Pain Au Lait,chocolate chip pain au lait,Chocolate Chip Pain Au Lait,1.0000000000000002,9.9 Oz,Bakery
716,TJ’s Matcha Green Tea,matcha green tea,Ube Tea Cookies,0.3206341342753291,10 Oz,Snacks & Sweets
717,TJ’s Sweet Potatoes,sweet potatoes,Organic Sweet Potatoes,1.0000000000000002,3 Lb,Fresh Fruits & Veggies
718,TJ’s Avocado Oil or TJ’s Olive Oil,extra virgin olive oil,"Extra Virgin Olive Oil, Liter",1.0000000000000002,33.8 Fl Oz,For the Pantry
719,TJ’s Sweet & Spicy Pecans,sweet & spicy pecans,Sweet & Spicy Pecans,1.0,5 Oz,Snacks & Sweets
720,"TJ’s Eggs and 2 Egg Yolks, whisked together",eggs and egg yolks,Egg Salad,0.3558545347280653,10 Oz,Fresh Prepared Foods
721,"TJ’s Cave Aged Switzerland Le Gruyère Cheese, grated",cave aged switzerland le gruyère cheese,Raw Milk Cave Aged Le Gruyère,0.8046149039978101,1 Lb,Cheese
722,"TJ’s Uncured Black Forest Ham, sliced into ½ inch ribbons",uncured black forest ham,Sliced Applewood Smoked Uncured Ham,0.4806946890467139,8 Oz,"Meat, Seafood & Plant-Based"
723,"TJ’s Black Pepper, to taste",black pepper,Organic Ground Black Pepper,0.7966103142492711,2 Oz,For the Pantry
724,TJ's Lemons (about 2 lemons),lemons,Seedless Lemons,0.6727299502221584,2 Lb,Fresh Fruits & Veggies
725,TJ's Garlic,garlic,Organic Garlic Bread,0.6688124306727692,12 Oz,Bakery
726,TJ's Organic Arugula,arugula,Organic Arugula,1.0,7 Oz,Fresh Fruits & Veggies
727,TJ's Burrata,burrata,Burrata,1.0,8 Oz,Cheese
728,"TJ's Glaze, to serve",glaze,Glaze,1.0,8.45 Fl Oz,"Dips, Sauces & Dressings"
729,"TJ’s Baby Corn, chopped into thirds",baby corn,Baby Corn,1.0,6 Oz,Fresh Fruits & Veggies
730,"TJ’s Organic Heirloom Medley Cherry Tomatoes, sliced in half",heirloom medley cherry tomatoes,Cherry Tomatoes on the Vine,0.4831695177154759,12 Oz,Fresh Fruits & Veggies
731,"TJ’s Avocados, diced",avocados,Organic Avocados 4 count,1.0,1 Each,Fresh Fruits & Veggies
732,TJ’s Organic Cilantro,cilantro,Cilantro Salad Dressing,0.5578980869950404,12 Fl Oz,"Dips, Sauces & Dressings"
733,TJ’s Crumbled Feta,feta,Crumbled Feta,1.0,6 Oz,Cheese
734,TJ’s Smoked Paprika,paprika,Smoked Paprika,1.0,2.6 Oz,For the Pantry
735,TJ’s Organic Plain Yogurt,plain yogurt,Greek Whole Milk Yogurt Plain,0.7323126348317047,16 Oz,Dairy & Eggs
736,TJ”s Sea Salt,tj ” sea salt,Sea Salt Crystals,0.46822226523189814,3.88 Oz,For the Pantry
737,TJ’s Peri-Peri Sauce,peri-peri sauce,Peri Peri Sauce,1.0000000000000002,6.76 Fl Oz,"Dips, Sauces & Dressings"
738,TJ’s Dutch Yellow Baby Potatoes,dutch yellow baby potatoes,Dutch Yellow Baby Potatoes,1.0,24 Oz,Fresh Fruits & Veggies
739,"TJ’s Celery, thinly sliced (about 1 cup total), leaves reserved",celery,Herbed Dinner Rolls,0.0,12 Oz,Bakery
740,"TJ’s Yellow or Red Bell Pepper, diced",yellow or red bell pepper,Organic Red Bell Peppers,0.5750836668005808,12 Oz,Fresh Fruits & Veggies
741,"TJ's Ode to the Classic Potato Chip, for garnish",ode classic potato chip,Ode to the Classic Potato Chip,1.0,10 Oz,Snacks & Sweets
742,TJ’s Corn Tortillas (12 in pack),corn tortillas,Corn & Wheat Tortillas,0.766457268627761,10 Oz,Bakery
743,"TJ’s Avocados, sliced in half and pit removed",avocados,Organic Avocados 4 count,1.0,1 Each,Fresh Fruits & Veggies
744,TJ’s Soy Chorizo,soy chorizo,Soy Chorizo,1.0000000000000002,12 Oz,"Meat, Seafood & Plant-Based"
745,TJ’s Dairy Free Shredded Spicy Mexican Style Blend Cheese Alternative,dairy free shredded spicy mexican style blend cheese alternative,Finely Shredded Mexican Style Cheese Blend,0.7030156457728759,12 Oz,Cheese
746,TJ’s Salsa,salsa,Organic Thick & Chunky Salsa,0.6383010010852946,16 Oz,"Dips, Sauces & Dressings"
747,"TJ’s Organic Spaghetti alla Chitarra Pasta, cooked according to package instructions",spaghetti alla chitarra pasta,Spaghetti,0.46304272029143445,1 Lb,For the Pantry
748,pasta water reserved,pasta water,3 Cheese Pasta with Eggplant,0.36902096825465674,13.05 Oz,From the Freezer
749,"TJ’s Salted Butter Quarters, divided",butter quarters,"Butter Quarters, Unsalted",1.0000000000000002,16 Oz,Dairy & Eggs
750,TJ’s Organic Raw Apple Cider Vinegar or TJ's Rice Vinegar,apple cider vinegar or rice vinegar,Organic Raw Apple Cider Vinegar,0.8868260035811373,16.9 Fl Oz,For the Pantry
751,"TJ’s Cheese Tortellini, cooked according to package instructions and cooled",cheese tortellini,Spinach Tortellini,0.702968510147173,10 Oz,Fresh Prepared Foods
752,"TJ’s Green Bell Peppers, cored and diced",green bell peppers,Organic Red Bell Peppers,0.739291953586042,12 Oz,Fresh Fruits & Veggies
753,"TJ’s Tomato, sliced in half",tomato,Organic Tomato Paste,0.6838881856108685,6 Oz,For the Pantry
754,"TJ’s Salami, diced",salami,Soppressata Uncured Salami,0.5520696961605103,8 Oz,"Meat, Seafood & Plant-Based"
755,TJ’s Fresh Mozzarella Pearls,mozzarella pearls,Fresh Mozzarella Pearls,1.0000000000000002,8 Oz,Cheese
756,TJ’s Organic Italian Dressing,italian dressing,Organic Toasted Sesame Dressing,0.4970908201838104,12 Fl Oz,"Dips, Sauces & Dressings"
757,"TJ’s Speculoos Cookies, divided",speculoos cookies,Speculoos Cookies,1.0000000000000002,7 Oz,Snacks & Sweets
